97 293 3	293	0	1 
2 3296 1 129 863 1 4 2 2115 928 3	928	0	9 
139 5 4037 10 942 441 181 4 2323 293 3	181	0	6 
139 5 4037 10 942 441 181 4 2323 293 3	293	0	9 
221 72 48 96 7 1141 2941 37 125 206 3	221	0	0 
2 913 267 9 689 4 51 123 97 1114 3	913 267	0	1 2 
3448 25 4470 9 1770 1 752 1 326 2529 3	25 4470	0	1 2 
377 555 1235 2 2311 19 35 78 286 14 3	2311	2	4 
194 513 2331 1 1293 20 920 1 72 2306 3	513 2331 1 1293 20 920 1 72 2306	1	1 2 3 4 5 6 7 8 9 
22 204 238 29 500 2 1159 4463 5 720 3	1159	1	6 
22 204 238 29 500 2 1159 4463 5 720 3	500	2	4 
759 6 2 1813 4 2 3122 24 431 743 3	1813	2	3 
759 6 2 1813 4 2 3122 24 431 743 3	3122	2	6 
2 39 16 43 873 586 9 1000 656 103 3	39 16 43 873 586	0	1 2 3 4 5 
2 1102 9 440 64 2 50 18 2 291 3	1102	2	1 
2 2367 24 121 1 4 2 1102 9 1558 3	2367	0	1 
2 2367 24 121 1 4 2 1102 9 1558 3	1102	0	7 
12 73 917 4091 2668 7 618 23 2 896 3	618 23 2 896	0	6 7 8 9 
440 1881 37 145 97 293 20 403 1533 221 3	293	0	5 
440 1881 37 145 97 293 20 403 1533 221 3	221	0	9 
140 2 1653 19 857 64 12 30 8 1269 3	1653	0	2 
4230 432 7 354 2696 698 4 51 121 598 3	2696 698	0	4 5 
4230 432 7 354 2696 698 4 51 121 598 3	598	0	9 
48 346 1 2 2615 2658 2 129 8 2099 3	2615	0	4 
4 2 598 9 78 390 1 4481 4 381 1323	598	0	2 
35 118 29 5 718 25 2 698 10 2052 3	698	1	7 
49 16 140 2366 1 16 73 140 22 204 36	2366	0	3 
49 16 140 2366 1 16 73 140 22 204 36	204	0	9 
2 1363 1982 10 1136 293 12 168 294 2469 3	1136 293	2	4 5 
35 119 93 77 146 41 3241 4 1353 3565 3	3241	1	6 
35 119 93 77 146 41 3241 4 1353 3565 3	1353 3565	1	8 9 
12 1079 140 61 4475 2693 4 61 3767 1014 3	4475 2693	0	4 5 
12 1079 140 61 4475 2693 4 61 3767 1014 3	3767 1014	0	8 9 
65 35 999 1 35 194 121 4 646 181 3	181	0	9 
12 145 1265 2 580 268 18 23 2 1911 3	580	0	4 
12 145 1265 2 580 268 18 23 2 1911 3	1911	0	9 
104 247 16 29 2 2412 3528 1188 3 3 3	2412 3528 1188	0	5 6 7 
3367 21 51 2 129 181 4 1653 8 1807 3	181	0	5 
3367 21 51 2 129 181 4 1653 8 1807 3	1653	0	7 
2 3003 6 22 204 24 64 41 956 1784 3	3003	2	1 
2 3003 6 22 204 24 64 41 956 1784 3	204	2	4 
2383 2655 1 2364 1 1701 4 7 3612 3797 3	2655	0	1 
2383 2655 1 2364 1 1701 4 7 3612 3797 3	2364	0	3 
2383 2655 1 2364 1 1701 4 7 3612 3797 3	1701	0	5 
2383 2655 1 2364 1 1701 4 7 3612 3797 3	3797	0	9 
22 30 2 1363 1357 304 12 168 294 82 3	1357 304	2	4 5 
2 293 9 52 645 4 2 3510 24 354 3	293	0	1 
2 293 9 52 645 4 2 3510 24 354 3	3510	0	7 
10 1872 1991 293 1 176 72 595 96 3423 3	1991 293	0	2 3 
57 24 135 206 852 8 1060 20 206 569 3	569	2	9 
440 206 96 996 7 3929 10 66 3326 166 3	3929	0	5 
129 3783 108 1443 4 2474 2412 1814 8 590 36	3783 108 1443	0	1 2 3 
129 3783 108 1443 4 2474 2412 1814 8 590 36	2474 2412 1814	0	5 6 7 
61 1848 3395 9 1555 4 410 555 9 1170 3	1848 3395	0	1 2 
26 10 2 698 1 22 9 199 368 494 3	698	2	3 
2 598 57 9 107 3068 4 169 5 816 3	598	0	1 
2 293 9 3167 37 167 1453 908 1006 3599 3	293	0	1 
1302 20 2 1168 1 1811 1 4 2283 1932 3	1168	0	3 
1302 20 2 1168 1 1811 1 4 2283 1932 3	1811	0	5 
1302 20 2 1168 1 1811 1 4 2283 1932 3	2283 1932	0	8 9 
2311 19 222 45 27 1241 1 52 493 297 524	2311	0	0 
1499 24 1308 70 9 7 228 597 10 69 3	1499	0	0 
2 181 30 1949 1 44 1328 16 64 213 3	181	0	1 
35 2291 20 3798 1169 1344 1 195 87 1555 3	3798 1169 1344	0	3 4 5 
44 119 45 131 104 7 1790 14 30 2414 3	1790	2	6 
2 3298 1135 410 28 1346 1809 5 2 2724 3	3298	0	1 
42 1021 4 12 195 1548 2 2345 1 1152 3	2345	1	7 
884 59 57 30 215 181 2613 4 999 169 3	181	0	5 
397 6 2 2729 1956 1339 82 53 2982 1111 3	2729 1956 1339	1	3 4 5 
848 7 3426 51 2 129 3439 8 2 186 3	3439	0	6 
17 21 7 354 204 5 1832 4 29 1466 3	204	0	4 
3956 87 1555 49 7 398 18 2 1630 319 3	3956	0	0 
2761 4 3404 24 121 19 298 7 398 2998 3	2761	0	0 
2761 4 3404 24 121 19 298 7 398 2998 3	3404	0	2 
2 4306 598 9 1126 4 2155 28 2 283 3	598	0	2 
2 569 24 2764 1533 10 293 6 22 2862 3	569	0	1 
2 569 24 2764 1533 10 293 6 22 2862 3	293	0	6 
22 204 9 2 109 1136 17 43 294 77 3	204	0	1 
2529 1735 4253 20 93 177 281 1634 25 109 3	4253	0	2 
2529 1735 4253 20 93 177 281 1634 25 109 3	1634	0	7 
2 293 30 121 4 2 181 30 131 206 3	293	0	1 
2 293 30 121 4 2 181 30 131 206 3	181	0	6 
10 3161 1 12 952 2 2398 3817 4 3459 3	3161	1	1 
10 3161 1 12 952 2 2398 3817 4 3459 3	2398 3817	0	6 7 
10 3161 1 12 952 2 2398 3817 4 3459 3	3459	0	9 
2 1627 82 64 185 1111 6 1811 8 17 3	1627	1	1 
2 1627 82 64 185 1111 6 1811 8 17 3	1811	1	7 
2 4441 9 107 264 52 2002 24 7 238 3	2002	1	6 
12 222 45 423 89 2275 53 72 1353 2188 38	1353 2188	1	8 9 
47 51 1688 2008 4 9 511 1250 18 2 2181 3	2181	0	10 
2 1625 9 2 129 49 16 64 1606 3795 1625 3	1625	0	1
2 1625 9 2 129 49 16 64 1606 3795 1625 3	1606 3795 1625	1	8 9 10 
17 21 7 498 204 5 29 7 4379 1006 293 3	1006 293	0	9 10 
35 232 29 7 1555 1546 4 232 550 909 1897 3	1546	0	5 
62 744 1692 18 101 480 1375 239 2 773 1546 3	744	2	1 
62 744 1692 18 101 480 1375 239 2 773 1546 3	1546	1	10 
2 1653 30 2560 37 17 30 7 121 4452 2680 3	4452 2680	0	9 10 
55 407 5 62 618 30 2282 936 1741 4 3879 3	618	1	4 
318 2 381 1123 166 1 44 165 3525 4 1555 3	381 1123	0	2 3 
67 194 124 28 1268 25 3705 4 17 30 715 3	1268	0	4 
567 1183 1168 3792 4 2 3772 1 4 2 4172 3	1168 3792	0	2 3 
567 1183 1168 3792 4 2 3772 1 4 2 4172 3	3772	0	6 
567 1183 1168 3792 4 2 3772 1 4 2 4172 3	4172	0	10 
2 718 598 9 107 1063 1 49 33 2637 1491 3	718 598	0	1 2 
917 952 22 26 121 447 10 715 2615 4 181 3	2615	0	8 
917 952 22 26 121 447 10 715 2615 4 181 3	181	0	10 
917 952 22 26 121 447 10 715 2615 4 181 3	447	0	5 
2 3124 30 354 1 37 181 30 45 52 121 3	3124	0	1 
2 3124 30 354 1 37 181 30 45 52 121 3	181	2	6 
22 9 7 121 1991 892 20 7 107 1063 598 3	598	0	10 
2057 1792 853 9 42 848 10 129 1625 892 1294 3	1625	0	8 
16 43 78 342 273 91 453 6 3743 1 619 3	3743	0	8 
44 46 45 812 177 20 2 2944 6 2729 1956 3	2944 6 2729 1956	1	7 8 9 10 
1597 30 3363 4 2 293 118 45 29 135 1879 3	1597	2	0 
1597 30 3363 4 2 293 118 45 29 135 1879 3	293	2	5 
1597 30 3363 4 2 293 118 45 29 135 1879 3	1879	2	10 
12 29 208 157 2423 733 1111 6 1591 97 4056 3	4056	1	10 
4 2 569 87 125 5 174 10 55 16 77 3	569	2	2 
689 1014 1 97 2135 1 181 664 1 375 1970 3	2135	0	4 
689 1014 1 97 2135 1 181 664 1 375 1970 3	181	0	6 
689 1014 1 97 2135 1 181 664 1 375 1970 3	1970	0	10 
2 293 25 22 204 9 962 2321 63 1006 2181 3	293	1	1 
2 293 25 22 204 9 962 2321 63 1006 2181 3	962 2321 63 1006 2181	1	6 7 8 9 10 
1970 9 3188 4 754 19 440 5 3171 31 3391 3	1970	1	0 
12 118 45 2275 1 12 1183 2 1653 52 135 3	1653	0	8 
33 7 264 1726 10 97 869 293 8 2 255 3	869 293	0	6 7 
2 3489 30 3014 4 264 1 2311 30 33 1483 3	3489	2	1 
2 3489 30 3014 4 264 1 2311 30 33 1483 3	2311	2	7 
2 598 30 2 3751 14 29 444 8 54 376 3	598	0	1 
22 892 161 5 27 62 859 772 280 1055 488 3	1055 488	1	9 10 
2 3131 336 2719 258 18 42 408 4 1584 282 3	3131	2	1 
2 3131 336 2719 258 18 42 408 4 1584 282 3	258	1	4 
37 44 46 45 29 7 3147 1 70 9 1508 3	3147	2	6 
35 1594 7 2258 2117 4036 4 2 4082 3792 1871 3	2117 4036	0	4 5 
35 1594 7 2258 2117 4036 4 2 4082 3792 1871 3	4082 3792 1871	0	8 9 10 
97 1 767 1653 4 2 214 9 7 354 874 3	1653	0	3 
97 1 767 1653 4 2 214 9 7 354 874 3	214	0	6 
37 2 1991 9 889 33 121 159 3014 4 4480 3	1991	2	2 
2947 1196 9 41 881 97 892 20 145 97 2366 3	2366	0	10 
3152 30 1588 5 2157 836 282 28 361 25 698 3	3152	2	0 
3152 30 1588 5 2157 836 282 28 361 25 698 3	698	1	10 
35 82 7 562 63 280 1055 103 10 892 246 3	1055	1	6 
42 3107 375 4 3107 102 30 145 3014 4 3001 3	3107 375 4 3107 102	2	1 2 3 4 5 
2 598 24 3068 1 4 29 2516 18 61 1601 3	598	0	1 
35 82 2697 21 342 2232 907 4 17 30 656 3	2697 21 342 2232 907	0	2 3 4 5 6 
12 917 952 1454 22 892 4 289 1055 4 1762 36	1055	0	8 
12 917 952 1454 22 892 4 289 1055 4 1762 36	1762	0	10 
164 2 569 24 440 342 1 2 2300 24 725 3	569	1	2 
164 2 569 24 440 342 1 2 2300 24 725 3	2300	0	8 
10 1055 12 82 2 1168 4421 4 76 1955 3772 3	1168 4421	1	5 6 
10 1055 12 82 2 1168 4421 4 76 1955 3772 3	1955 3772	1	9 10 
10 1055 12 82 2 1168 4421 4 76 1955 3772 3	1055	1	1 
181 30 78 1941 4 2 3124 9 33 14 121 3	181	2	0 
181 30 78 1941 4 2 3124 9 33 14 121 3	3124	2	6 
35 87 2663 25 2 2615 698 8 460 6 4096 3	2615 698	1	5 6 
50 6 101 336 1183 2 3867 19 14 21 17 3	3867	0	6 
2 293 30 67 796 1 12 73 208 139 124 3	293	1	1 
293 30 97 33 121 33 709 2 718 31 199 416	718	2	8 
65 16 147 7 762 6 1811 1 371 18 108 3	1811	0	6 
1592 30 2723 1 271 913 1126 1 1353 3639 1638 3	1592	2	0 
1592 30 2723 1 271 913 1126 1 1353 3639 1638 3	271 913	2	4 5 
1592 30 2723 1 271 913 1126 1 1353 3639 1638 3	1353	2	8 
114 1 22 204 9 52 2864 99 33 131 866 3	204	2	3 
2 93 1063 598 472 30 2 608 25 2 698 3	598 472	0	3 4 
2 93 1063 598 472 30 2 608 25 2 698 3	698	1	10 
2 93 1063 598 472 30 2 608 25 2 698 3	608	0	7 
660 45 31 222 45 9 33 8 2 181 944 3	181	0	9 
12 43 33 1203 7 3749 598 323 8 7 892 3	598	0	6 
2 2367 24 107 880 4 403 4356 1 440 3247 3	2367	0	1 
17 450 88 281 446 5 268 258 8 62 1842 3	258	1	7 
2 181 9 2714 131 65 22 264 204 9 1893 3	181	0	1 
2 181 9 2714 131 65 22 264 204 9 1893 3	204	2	8 
2 4005 30 264 1 2089 3761 1 4 66 3144 3	4005	2	1 
2 1159 4 1053 24 1063 4 61 1625 9 1170 3	1159	0	1 
2 1159 4 1053 24 1063 4 61 1625 9 1170 3	1053	0	3 
2 1159 4 1053 24 1063 4 61 1625 9 1170 3	1625	0	8 
12 485 2 499 3426 304 23 289 17 2324 3058 3	3426	0	4 
2 293 9 656 1 1028 3701 4 880 3984 1625 3	293	0	1 
2 293 9 656 1 1028 3701 4 880 3984 1625 3	3701	0	6 
2 293 9 656 1 1028 3701 4 880 3984 1625 3	1625	0	10 
35 1459 18 68 10 62 2055 4 2663 2592 3 2	2055	0	6 
22 9 152 7 1166 1 2109 204 5 873 669 3	204	0	7 
10 116 89 20 1347 30 337 96 66 370 2120 3	1347	1	4 
3341 24 33 14 1063 1 37 2 1201 1263 39 3	3341	2	0 
3341 24 33 14 1063 1 37 2 1201 1263 39 3	1201	0	8 
924 238 29 4243 18 22 291 5 249 836 492 3	924	1	0 
12 64 2 3124 1 17 21 107 767 4 505 3	3124	0	3 
2125 84 103 52 123 252 2 3510 111 42 224 3	3510	1	7 
2177 9 796 131 298 672 57 21 1791 6 89 3	2177	1	0 
44 29 7 107 1845 1102 52 99 216 10 1462 3	1102	0	5 
22 204 9 709 170 131 49 93 10 61 1298 3	1298	0	10 
145 2258 801 2032 4 2781 10 7 97 221 298 3	801 2032	0	2 3 
145 2258 801 2032 4 2781 10 7 97 221 298 3	2781	0	5 
145 2258 801 2032 4 2781 10 7 97 221 298 3	221	0	9 
12 168 82 1625 195 252 4 2 3983 1790 3241 3	1625	1	3 
12 168 82 1625 195 252 4 2 3983 1790 3241 3	3983 1790 3241	1	8 9 10 
2 1014 676 1567 37 2 847 1932 24 232 202 3	1014	1	1 
2 1014 676 1567 37 2 847 1932 24 232 202 3	847 1932	1	6 7 
22 173 204 51 7 1031 1342 1970 4 1421 186 569 3	1342 1970	0	6 7	
22 173 204 51 7 1031 1342 1970 4 1421 186 569 3	569	0	11 
2 1761 9 78 107 97 1 16 40 210 59 1897 3	1761	0	1 
2 204 9 52 637 4 2 181 9 2317 4 4240 3	181	0	7 
2 204 9 52 637 4 2 181 9 2317 4 4240 3	204	0	1 
22 9 7 2102 121 204 5 2970 10 1268 31 1055 3	1268	1	9 
22 9 7 2102 121 204 5 2970 10 1268 31 1055 3	1055	1	11 
22 9 7 2102 121 204 5 2970 10 1268 31 1055 3	2970	0	7 
2 1102 9 746 37 504 39 6 2 1932 24 715 3	1102	2	1 
2 1102 9 746 37 504 39 6 2 1932 24 715 3	1932	0	9 
121 3439 1 2761 4 7 97 204 5 1682 59 8 3	3439	0	1 
121 3439 1 2761 4 7 97 204 5 1682 59 8 3	2761	0	3 
12 78 1548 10 928 4 2 892 1821 570 2 273 3	928	2	4 
12 78 1548 10 928 4 2 892 1821 570 2 273 3	273	2	11 
837 2232 3593 24 97 4 167 1324 5 143 8 1807 3	837 2232 3593	0	0 1 2 
2710 9 55 523 3268 378 5 27 65 44 1075 58 3	523 3268	1	3 4 
79 96 2 2747 181 28 116 1068 1 17 21 121 3	181	2	4 
395 57 4 82 7 1280 6 243 2366 1932 4 3161 3	2366 1932	1	8 9 
395 57 4 82 7 1280 6 243 2366 1932 4 3161 3	3161	1	11 
121 1063 181 1 646 2177 1 646 928 1 715 2615 3	181	0	2 
121 1063 181 1 646 2177 1 646 928 1 715 2615 3	2177	0	5 
121 1063 181 1 646 2177 1 646 928 1 715 2615 3	928	0	8 
121 1063 181 1 646 2177 1 646 928 1 715 2615 3	2615	0	11 
4200 21 51 1043 293 4 7 354 1970 25 1533 569 3	293	0	4 
4200 21 51 1043 293 4 7 354 1970 25 1533 569 3	1970	0	8 
4200 21 51 1043 293 4 7 354 1970 25 1533 569 3	569	0	11 
2 3122 30 107 1076 20 101 4 2 293 9 2857 36	3122	0	1 
2 3122 30 107 1076 20 101 4 2 293 9 2857 36	293	0	9 
183 104 7 2055 49 16 24 45 170 5 259 17 38	2055	2	3 
3860 1523 59 20 41 689 2193 6 869 4 1006 1331 3	2193 6 869 4 1006 1331	0	6 7 8 9 10 11 
2 204 809 9 448 2 698 1016 541 5 27 1568 3	204	0	1 
2 204 809 9 448 2 698 1016 541 5 27 1568 3	698 1016	0	6 7 
195 2 880 4180 2639 4 2 1599 1353 2339 24 2857 3	880 4180 2639	0	2 3 4 
195 2 880 4180 2639 4 2 1599 1353 2339 24 2857 3	1599 1353 2339	0	7 8 9 
1315 1 2 293 30 33 216 5 77 808 58 53 3	293	2	3 
12 43 33 1203 206 1006 293 8 39 6 2 186 3	1006 293	0	5 6 
692 3085 4454 24 33 97 103 1 57 9 72 863 36	4454	2	2 
975 58 8 1060 1 12 29 2423 42 412 6 3439 3	3439	1	11 
2 3865 2953 4 2232 3459 87 440 59 6 2 1861 3	3865 2953	1	1 2 
2 3865 2953 4 2232 3459 87 440 59 6 2 1861 3	2232 3459	1	4 5 
2 2412 2693 4 2167 24 2 129 35 168 294 82 3	2412 2693	0	1 2 
2 2412 2693 4 2167 24 2 129 35 168 294 82 3	2167	0	4 
35 660 45 139 5 22 204 240 10 7 97 1546 3	1546	2	11 
44 131 29 7 574 8 2 1102 373 315 1018 293 36	1102	2	7 
44 131 29 7 574 8 2 1102 373 315 1018 293 36	315 1018 293	2	9 10 11 
44 407 59 108 2080 4 2 1353 30 504 1557 4069 3	1353	2	7 
29 3543 962 3801 10 397 134 4 2 293 1345 715 3	293	0	9 
1063 4 2201 598 1 107 3068 4 2317 1456 698 181 3	598	0	3 
1063 4 2201 598 1 107 3068 4 2317 1456 698 181 3	698 181	0	10 11 
12 232 77 2 4251 1055 4 2 1811 9 232 880 3	4251 1055	1	4 5 
12 232 77 2 4251 1055 4 2 1811 9 232 880 3	1811	0	8 
10 2 221 1 16 43 33 873 22 114 8 2024 3	221	0	2 
66 250 10 39 16 43 873 2615 43 33 27 2378 3	2615	1	7 
318 2040 28 2 859 1102 1 110 16 73 33 2372 36	1102	0	5 
2 1762 24 232 3976 153 4 913 1014 9 1566 1993 3	1762	0	1 
2 1762 24 232 3976 153 4 913 1014 9 1566 1993 3	913 1014	1	7 8 
2 1762 24 232 3976 153 4 913 1014 9 1566 1993 3	1993	0	11 
12 128 167 1617 14 12 82 5 481 10 3109 293 3	293	2	11 
2 293 9 1172 153 28 2130 1 880 4 114 1310 3	293	0	1 
2 3161 24 67 796 4 2 486 1212 87 3221 3818 3	3161	1	1 
2 3161 24 67 796 4 2 486 1212 87 3221 3818 3	486 1212	2	7 8 
2 666 6 2 1102 9 746 23 410 9 97 2587 3	2587	0	11 
44 29 17 39 159 121 221 1 293 1 4 181 3	221	0	6 
44 29 17 39 159 121 221 1 293 1 4 181 3	293	0	8 
44 29 17 39 159 121 221 1 293 1 4 181 3	181	0	11 
121 204 5 1795 7 381 3426 18 2 125 5 126 3	381 3426	0	5 6 
35 87 245 705 5 354 802 6 3695 65 35 1459 3	802 6 3695	0	6 7 8 
42 2345 1994 4154 30 50 6 2 1363 12 168 82 3	2345 1994 4154	2	1 2 3 
7 637 698 20 121 293 1 4 1837 6 715 1298 3	698	0	2 
7 637 698 20 121 293 1 4 1837 6 715 1298 3	293	0	5 
7 637 698 20 121 293 1 4 1837 6 715 1298 3	1298	0	11 
2 569 87 645 1132 5 2 312 6 181 4 293 3	569	0	1 
2 569 87 645 1132 5 2 312 6 181 4 293 3	181	0	9 
2 569 87 645 1132 5 2 312 6 181 4 293 3	293	0	11 
42 770 82 2 2232 2398 70 24 725 4 923 17 3	2232 2398	0	4 5 
1353 1351 9 7 2296 2263 4 121 2350 25 66 163 3	1353 1351	0	0 1 
287 1 12 133 22 204 9 7 97 1682 59 1070 3	1070	0	11 
32 257 119 786 27 206 958 1896 15 1294 13 3	257	1	1 
26 232 35 82 7 121 802 6 913 164 35 2289 3	802 6 913	0	6 7 8 
2 181 30 7 398 1176 1 37 44 87 107 1063 3	181	2	1 
287 1 181 30 26 1599 26 2790 3795 2167 12 82 3	181	1	2 
287 1 181 30 26 1599 26 2790 3795 2167 12 82 3	2790 3795 2167	1	7 8 9 
35 93 1548 2751 4 1762 1 37 72 3373 87 1017 3	2751	1	3 
35 93 1548 2751 4 1762 1 37 72 3373 87 1017 3	1762	1	5 
609 1548 41 920 926 1298 70 5 69 497 20 1006 3	1298	0	5 
1031 204 1 354 718 598 37 73 208 139 57 240 3	718 598	0	4 5 
1031 204 1 354 718 598 37 73 208 139 57 240 3	204	0	1 
35 822 5 873 8 1104 297 70 30 264 4 1031 3	1104 297	0	5 6 
130 16 894 5 27 1843 23 2 2181 889 318 17 3	2181	0	8 
12 82 2 233 2397 20 4008 1597 1 70 30 789 3	233 2397 20 4008 1597	0	3 4 5 6 7 
409 1 57 270 27 7 718 49 16 29 72 2002 3	718	2	6 
409 1 57 270 27 7 718 49 16 29 72 2002 3	2002	1	11 
4436 4258 2203 69 183 181 9 52 2424 5 664 1357 3	181	0	5 
4436 4258 2203 69 183 181 9 52 2424 5 664 1357 3	1357	0	11 
97 1542 1 97 1143 2177 1 20 7 1706 1136 2680 3	1143 2177	0	4 5 
97 1542 1 97 1143 2177 1 20 7 1706 1136 2680 3	2680	0	11 
67 601 377 71 1923 3549 127 3131 81 33 593 16 3	3131	2	7 
188 3122 4 674 71 1125 23 69 3186 98 42 1224 3	3122	1	1 
61 2615 1 3745 4 79 2032 24 880 4 114 1185 3	2615	0	1 
61 2615 1 3745 4 79 2032 24 880 4 114 1185 3	3745	0	3 
61 2615 1 3745 4 79 2032 24 880 4 114 1185 3	2032	0	6 
33 93 136 104 2 129 1625 8 1060 1 480 1294 3	1625	0	6 
22 9 50 6 2 129 1237 293 852 8 2 186 3	1237 293	0	6 7 
22 9 2 129 2615 8 54 376 186 19 811 169 3	2615	0	4 
2 181 9 664 4 44 748 16 5 535 2 225 3	181	0	1 
2 181 9 664 4 44 748 16 5 535 2 225 3	225	0	11 
423 101 1 35 168 84 1155 2615 10 108 281 2406 3	2615	1	7 
49 2 779 9 354 1 318 5 3310 41 669 618 3	618	0	11 
12 952 61 1848 102 3286 1 2107 3013 31 3027 1983 3	1848 102 3286	0	3 4 5 
12 952 61 1848 102 3286 1 2107 3013 31 3027 1983 3	2107 3013	0	7 8 
12 952 61 1848 102 3286 1 2107 3013 31 3027 1983 3	3027 1983	0	10 11 
2 486 314 82 41 743 1387 1 4 30 1672 881 3	486 314	0	1 2 
2 486 314 82 41 743 1387 1 4 30 1672 881 3	1387	1	6 
12 660 45 139 124 988 377 555 9 3270 2 662 3	662	2	11 
1878 21 9 811 169 2 2146 280 1070 8 2 2833 3	1070	0	8 
131 607 928 1 61 2443 2107 3244 24 511 97 3 3	2107 3244	0	6 7 
17 30 52 368 12 336 2022 5 481 10 42 293 3	293	2	11 
2 1102 81 27 264 1 37 410 18 17 9 1555 3	1102	2	1 
2 114 3804 1 1788 598 14 1540 51 8 56 2460 3	598	0	5 
2 1955 3066 2148 24 811 169 2 129 8 2 186 36	1955 3066 2148	0	1 2 3 
49 16 29 7 3743 1986 12 1289 16 318 76 103 36	3743	0	4 
22 204 51 2 129 1018 506 2229 2722 8 2 186 3	2229 2722	0	7 8 
2 1387 1467 103 24 725 1 4 2 2615 9 97 3	1387 1467	0	1 2 
2 1387 1467 103 24 725 1 4 2 2615 9 97 3	2615	0	9 
12 29 2423 57 2543 252 4 2 293 30 232 97 3	293	0	8 
2 293 9 889 97 1 37 12 286 7 398 1979 3	293	0	1 
49 16 139 103 19 32 800 130 27 2 3705 3665 3	3705 3665	0	10 11 
2 293 1459 250 446 113 12 373 1 926 4 3526 3	293	2	1 
44 1482 101 114 4 2 293 30 1093 880 4 3910 3	293	0	6 
72 16 165 170 5 139 124 127 2 293 30 97 3	293	0	9 
42 734 4 56 1866 195 553 3874 4 44 87 725 36	3874	0	7 
12 145 952 2 107 540 4139 15 1690 13 2032 3	4139 15 1690 13 2032	0	6 7 8 9 10 
2 221 30 1093 1533 10 2 3161 4 293 35 2088 3	221	0	1 
2 221 30 1093 1533 10 2 3161 4 293 35 2088 3	3161	0	7 
2 221 30 1093 1533 10 2 3161 4 293 35 2088 3	293	0	9 
2 204 21 1970 4 1452 2159 153 10 7 97 1646 3	1970	0	3 
2 204 21 1970 4 1452 2159 153 10 7 97 1646 3	2159	0	6 
4068 21 194 7 121 1211 37 7 173 1838 18 2 928 3	928	2	12 
44 2772 131 253 69 953 42 802 6 913 157 1034 199 3	802 6 913	1	7 8 9 
1733 181 1 1170 293 1 4 7 3033 59 1653 4 805 3	181	0	1 
1733 181 1 1170 293 1 4 7 3033 59 1653 4 805 3	293	0	4 
1733 181 1 1170 293 1 4 7 3033 59 1653 4 805 3	1653	0	10 
1733 181 1 1170 293 1 4 7 3033 59 1653 4 805 3	805	0	12 
121 293 1 97 348 1102 1 121 181 4 41 4498 1004 3	293	0	1 
121 293 1 97 348 1102 1 121 181 4 41 4498 1004 3	1102	0	5 
121 293 1 97 348 1102 1 121 181 4 41 4498 1004 3	181	0	8 
121 293 1 97 348 1102 1 121 181 4 41 4498 1004 3	1004	0	12 
913 267 1014 9 97 4 4389 30 3117 1293 5 2 197 3	913 267 1014	0	0 1 2 
913 267 1014 9 97 4 4389 30 3117 1293 5 2 197 3	4389	0	6 
2 1653 9 3972 1 2 181 4385 1 4 2 293 4073 3	1653	0	1 
2 1653 9 3972 1 2 181 4385 1 4 2 293 4073 3	181	0	6 
2 1653 9 3972 1 2 181 4385 1 4 2 293 4073 3	293	0	11 
881 7 517 1445 131 298 57 9 1003 17 9 3924 709 17	1003	2	8 
73 29 559 791 2141 8 2 1325 31 258 513 10 14 221	221	2	13 
12 78 1548 2 302 3805 1 70 30 59 6 22 144 3	302 3805	0	4 5 
2 3122 1544 1842 6 913 14 395 107 114 20 2 293 3	3122	0	1 
2 3122 1544 1842 6 913 14 395 107 114 20 2 293 3	293	1	12 
2 3122 1544 1842 6 913 14 395 107 114 20 2 293 3	1842 6 913	0	3 4 5 
209 318 2 3530 3715 1 99 67 2 109 2122 762 294 3	3530 3715	0	3 4 
2 181 1 913 1014 1 3143 24 39 1538 4 1912 1741 3	181	0	1 
2 181 1 913 1014 1 3143 24 39 1538 4 1912 1741 3	913 1014	0	3 4 
2 181 1 913 1014 1 3143 24 39 1538 4 1912 1741 3	3143	0	6 
609 6 2608 32 68 103 11 260 1165 14 279 53 293 3	293	1	12 
2 881 221 1124 30 107 107 1242 1 216 12 118 959 3	221 1124	2	2 3 
35 119 33 1283 62 3131 21 843 1 4 47 2262 101 3	3131	2	5 
7 175 175 2 181 30 97 5 715 417 20 2 1730 3	181	0	4 
7 175 175 2 181 30 97 5 715 417 20 2 1730 3	1730	0	12 
4114 9 105 5 1010 4 704 2032 33 5 226 1294 555 3	2032	0	7 
2 293 30 67 796 1 25 360 10 55 293 30 202 3	293	1	1
2 293 30 67 796 1 25 360 10 55 293 30 202 3	293	2	10 
114 1 61 2955 151 10 294 4 2 293 9 611 926 3	2955	2	3 
114 1 61 2955 151 10 294 4 2 293 9 611 926 3	293	2	9 
22 204 51 123 243 1547 6 1625 4 44 24 39 656 3	1547 6 1625	0	5 6 7 
78 1 197 2 1546 20 7 1555 4 498 2339 6 3798 3	3798	0	12 
78 1 197 2 1546 20 7 1555 4 498 2339 6 3798 3	1546	1	4 
22 9 7 789 204 18 39 830 420 567 447 3937 257 3	447 3937 257	0	10 11 12 
17 21 7 121 204 5 848 58 7 645 1268 31 1055 3	1268	0	10 
17 21 7 121 204 5 848 58 7 645 1268 31 1055 3	1055	0	12 
7 334 9 66 250 1 4 3404 24 53 66 106 172 3	3404	1	7 
12 393 59 20 7 3146 1298 70 30 211 339 10 116 3	3146 1298	0	5 6 
8 737 1 2 293 9 107 97 4 2 569 24 1533 3	293	0	4 
