711 337 36	337	0	1 
78 1 3272 219 20 135 48 470 70 24 52 692 36	470	0	7 
845 51 7 1806 4 9 114 559 10 99 357 1825 3	1825	0	11 
2 2486 9 125 172 2976 10 227 52 583 4 2870 3	2976	2	5 
2470 1976 1827 136 45 126 4 473 3069 9 45 511 3	1976 1827	2	1 2 
2470 1976 1827 136 45 126 4 473 3069 9 45 511 3	473 3069	2	7 8 
2 1599 1937 4 1956 24 2 1421 12 174 319 483 3	1599 1937	2	1 2 
2 1599 1937 4 1956 24 2 1421 12 174 319 483 3	1956	2	4 
7 578 2527 14 838 69 5 1162 9 2 353 1769 3	353 1769	0	10 11 
140 14 17 136 45 155 58 553 64 7 926 508 3	553	0	7 
6 339 1 10 7 735 1 640 9 245 41 570 3	640	1	7 
76 470 2868 1132 15 1052 1348 1 589 337 1 672 3	1052 1348	2	5 6 
76 470 2868 1132 15 1052 1348 1 589 337 1 672 3	589 337	2	8 9 
76 470 2868 1132 15 1052 1348 1 589 337 1 672 3	470	2	1 
2085 2 2365 209 17 21 33 14 2606 5 1037 20 3	2365	2	2 
996 1574 1 2 2486 919 43 142 53 574 385 3013 3	1574	0	1 
131 382 52 1 2 2846 81 67 27 1361 3031 93 3	2846	1	5 
922 705 126 8 592 1 169 1162 705 126 8 716 3	592	1	4 
922 705 126 8 592 1 169 1162 705 126 8 716 3	716	1	11 
12 119 536 1050 1960 1404 4 29 1908 91 906 309 3	906	2	10 
37 2 1211 884 9 14 1201 275 9 33 211 2518 3	1201 275	2	6 7 
2 3082 1702 24 849 65 16 24 352 8 2 822 3	3082 1702	0	1 2 
17 3483 18 69 242 91 1488 1 620 618 913 1741 3	1741	2	11 
12 82 17 445 355 65 42 1571 562 2100 5 321 3	1571 562	2	7 8 
19 3064 40 155 7 440 6 68 5 77 166 5 3	3064	1	1 
2 232 30 107 96 1 4 2 325 9 206 337 3	232	0	1 
2 232 30 107 96 1 4 2 325 9 206 337 3	337	0	11 
17 808 684 346 242 598 4 1418 2879 2568 4 3091 3	346	1	3 
17 808 684 346 242 598 4 1418 2879 2568 4 3091 3	2879	1	8 
2 508 1184 1160 1654 1 517 1046 592 31 42 508 3	1184	2	2 
30 1409 180 10 7 266 983 65 12 239 22 201 3	266 983	1	5 6 
2 50 283 12 771 17 82 30 7 1329 3236 2730 3	3236 2730	2	10 11 
57 24 52 123 849 470 4 932 5 2 54 2486 36	470	0	5 
99 33 67 1241 18 2 330 1 99 1241 8 403 3	330	2	6 
2 1356 9 131 796 110 91 79 1227 18 2 365 3	1356	0	1 
12 462 14 2 337 6 7 1162 9 758 2 232 3	337	0	4 
12 462 14 2 337 6 7 1162 9 758 2 232 3	232	0	11 
2 199 68 12 82 41 570 42 3284 73 45 126 3	3284	2	8 
1 878 1691 1151 15 33 64 2 1650 1428 878 13 3	878	0	1 10 
1 878 1691 1151 15 33 64 2 1650 1428 878 13 3	1428 878	2	9 10 
12 83 33 261 49 17 30 2 562 872 1 310 60	562	1	8 
17 118 33 29 39 2 470 12 1018 17 5 29 3	470	2	6 
12 140 22 301 1 17 9 1645 5 473 421 1735 3	301	0	3 
12 140 22 301 1 17 9 1645 5 473 421 1735 3	473 421 1735	2	9 10 11 
12 174 78 82 5 29 2 1767 1750 25 42 2076 3	1767	2	7 
2 2379 1422 51 84 48 95 12 1018 10 2 232 3	232	0	11 
357 5 305 58 4 136 33 3208 26 135 26 79 2374 3	305 58	0	2 3 
12 889 17 124 5 2379 1432 44 1220 17 205 2 1660 3	1660	0	12 
561 963 1 46 45 1182 2 1302 839 5 4 28 1388 3	839	2	8 
12 1365 118 2 2340 28 42 2906 1776 1571 70 1012 1395 3	2906 1776 1571	1	7 8 9 
12 1365 118 2 2340 28 42 2906 1776 1571 70 1012 1395 3	1395	1	12 
1767 9 121 1 107 1496 10 39 2 2416 14 12 46 3	1767	0	0 
12 771 17 82 7 2140 323 1 110 17 73 27 542 36	2140	2	5 
9 22 2323 588 5 2 453 14 17 9 620 473 1620 38	473 1620	1	11 12 
2 2413 3086 1911 585 5 245 1317 52 135 215 95 1901 3	2413 3086 1911	0	1 2 3 
2 2413 3086 1911 585 5 245 1317 52 135 215 95 1901 3	1901	2	12 
12 435 5 2379 180 167 4 239 76 1684 5 1276 17 3	2379 180 167	0	3 4 5 
37 2 789 383 9 33 14 405 10 401 4 276 2016 3	789 383	0	2 3 
37 2 789 383 9 33 14 405 10 401 4 276 2016 3	276 2016	1	11 12 
17 51 406 2718 42 1833 10 266 1 954 1 4 3461 3	266	0	7 
17 51 406 2718 42 1833 10 266 1 954 1 4 3461 3	954	0	9 
17 51 406 2718 42 1833 10 266 1 954 1 4 3461 3	3461	0	12 
2 508 872 30 699 1 1418 2568 1 4 82 72 598 3	1418	0	6 
2 470 24 121 1 2 93 283 17 426 9 215 1744 3	470	0	1 
2 470 24 121 1 2 93 283 17 426 9 215 1744 3	1744	2	12 
886 1602 11 2 886 157 7 1729 3215 1602 8 2 1099 3	886	2	0 4 
886 1602 11 2 886 157 7 1729 3215 1602 8 2 1099 3	886	2	0 4 
17 51 7 1802 2319 1453 1911 4 7 627 3039 341 562 3	1911	0	6 
17 51 7 1802 2319 1453 1911 4 7 627 3039 341 562 3	3039 341 562	0	10 11 12 
1673 4 583 1 17 15 1227 13 1184 121 4 2080 699 3	1184	0	8 
1673 4 583 1 17 15 1227 13 1184 121 4 2080 699 3	2080	0	11 
17 51 123 121 739 1 156 26 3267 1 3469 4 428 3	739	0	4 
17 51 123 121 739 1 156 26 3267 1 3469 4 428 3	3267	0	8 
17 51 123 121 739 1 156 26 3267 1 3469 4 428 3	3469	0	10 
2 1911 435 18 69 1 2 886 435 4 2 2697 435 3	1911	2	1 
2 1911 435 18 69 1 2 886 435 4 2 2697 435 3	886	2	7 
2 1911 435 18 69 1 2 886 435 4 2 2697 435 3	2697	2	11 
96 1767 1 191 943 160 1 1130 341 562 4 473 231 3	1767	0	1 
96 1767 1 191 943 160 1 1130 341 562 4 473 231 3	943 160	0	4 5 
96 1767 1 191 943 160 1 1130 341 562 4 473 231 3	341 562	0	8 9 
96 1767 1 191 943 160 1 1130 341 562 4 473 231 3	473 231	0	11 12 
2 1911 9 107 820 4 917 26 12 1316 3044 4 878 3	1911	0	1 
2 1911 9 107 820 4 917 26 12 1316 3044 4 878 3	878	1	12 
2 1911 9 107 820 4 917 26 12 1316 3044 4 878 3	1316	0	9 
2 1911 9 107 820 4 917 26 12 1316 3044 4 878 3	3044	1	10 
1767 9 121 37 1106 4 1804 358 1956 119 27 48 2057 3	1767	0	0 
1767 9 121 37 1106 4 1804 358 1956 119 27 48 2057 3	358 1956	2	7 8 
12 962 1359 334 41 1451 1660 1 16 40 504 141 17 36	1451 1660	0	5 6 
1702 1369 2673 4 12 2706 82 2 1227 10 1266 235 354 3	1702	2	0 
450 28 2 287 5 2 1608 9 583 4 5 2 291 3	287	0	3 
450 28 2 287 5 2 1608 9 583 4 5 2 291 3	1608	0	6 
2068 5 42 1134 2222 568 2141 1134 490 72 68 25 39 3	2141 1134	0	6 7 
22 508 9 2684 1680 10 17 21 789 383 4 1327 266 3	789 383	0	8 9 
22 508 9 2684 1680 10 17 21 789 383 4 1327 266 3	1327 266	0	11 12 
20 55 12 46 111 80 5 46 1 2 508 540 488 3	540	0	11 
851 5 104 7 3468 1761 2696 77 1188 2 94 1315 1761 3	3468 1761	2	4 5 
851 5 104 7 3468 1761 2696 77 1188 2 94 1315 1761 3	1315 1761	2	11 12 
12 155 17 1707 20 69 127 17 21 52 357 5 1181 3	1181	0	12 
1441 3061 58 370 95 7 260 113 42 2859 1660 30 58 3	3061 58	2	1 2 
1441 3061 58 370 95 7 260 113 42 2859 1660 30 58 3	2859 1660	1	9 10 
2 1434 18 22 508 24 78 2687 19 107 664 4 2588 3	1434	0	1 
44 24 23 406 2 2316 552 5 369 497 53 1472 20 3	552	0	6 
78 2 1744 24 33 107 1900 1 37 17 9 7 2801 3	1744	2	2 
254 19 473 390 1493 87 33 877 69 437 5 126 20 36	473	2	2 
5 27 1586 12 133 17 30 2806 731 31 227 37 2891 3	731	2	8 
110 1 50 534 113 2 1660 2563 1 2 1248 2060 435 3	1660	1	6 
110 1 50 534 113 2 1660 2563 1 2 1248 2060 435 3	1248 2060	2	10 11 
242 7 1280 1 2 3537 287 3537 6 22 1227 9 1234 3	287	0	6 
1162 78 51 123 1634 4 739 14 24 557 698 31 122 3	1634	0	4 
1162 78 51 123 1634 4 739 14 24 557 698 31 122 3	739	0	6 
338 254 1 12 30 582 17 30 2 2643 266 983 409 3	266 983	2	10 11 
2 330 1958 24 78 107 741 4 1941 58 1999 107 847 3	330 1958	0	1 2 
94 1 17 136 33 29 7 1471 1063 5 321 2 2335 3	1471 1063	2	7 8 
94 1 17 136 33 29 7 1471 1063 5 321 2 2335 3	2335	1	12 
119 33 274 58 20 69 4 734 2 341 562 435 59 3	341 562	2	9 10 
131 323 2 508 9 1183 44 118 33 104 2 1767 1183 3	1767	2	11 
110 67 2 79 120 1 42 309 2357 1599 3170 1063 2733 36	309 2357 1599 3170 1063	2	7 8 9 10 11 
2 312 6 22 824 1197 5 2 243 2486 9 406 1645 3	312	0	1 
121 1227 10 193 1 357 5 115 10 2445 8 2 1819 3	115	0	7 
12 43 29 204 2925 4 473 1683 620 25 2 187 68 36	2925	0	4 
12 43 29 204 2925 4 473 1683 620 25 2 187 68 36	473 1683	0	6 7 
113 135 1114 4 168 235 2470 1750 3366 2160 9 107 1851 3	2160	2	9 
57 9 7 3082 1767 70 9 542 10 2416 8 2 822 3	3082 1767	0	3 4 
12 82 5 2085 42 3157 2365 1 127 17 9 107 1875 3	3157 2365	2	5 6 
12 43 1983 115 91 1395 1196 127 44 40 33 605 1394 1499 3	1395 1196	2	5 6 
42 1079 1012 17 10 346 1 401 1 836 1 609 4 224 3	346	1	5 
2 305 1165 9 33 2 2316 283 5 2455 588 5 2 2928 3	305 1165	2	1 2 
2 305 1165 9 33 2 2316 283 5 2455 588 5 2 2928 3	2455	2	9 
17 9 357 5 115 1 699 4 51 121 1434 10 2 272 3	1434	0	10 
17 9 357 5 115 1 699 4 51 121 1434 10 2 272 3	115	0	4 
2 965 14 448 20 2 508 118 33 430 2 154 151 1363 3	965	2	1 
99 699 4 208 283 12 64 9 14 17 51 249 1395 2178 3	1395 2178	0	12 13 
17 30 1105 1 2892 1 4 341 5 1181 127 6 2 383 3	383	2	13 
42 502 15 4 1185 13 2035 116 266 2861 23 2089 18 88 3	266 2861	1	8 9 
46 33 271 2155 1472 44 24 2245 4 2 1660 229 9 2033 3	1660 229	2	10 11 
17 30 1073 7 121 508 2756 370 95 50 1765 2177 162 694 3	2756	0	6 
1075 10 2 3009 30 114 758 17 1 121 487 10 2 232 3	232	0	13 
1075 10 2 3009 30 114 758 17 1 121 487 10 2 232 3	3009	0	3 
2 190 12 752 28 2379 435 506 4 1010 2 294 6 1445 3	190	0	1 
2 3222 1637 481 9 443 925 65 16 150 1596 18 2 1227 3	3222 1637 481	0	1 2 3 
2 3222 1637 481 9 443 925 65 16 150 1596 18 2 1227 3	1596	1	10 
2 943 160 9 2620 191 25 3421 4 3389 49 16 115 17 3	943 160	0	1 2 
1134 51 33 84 7 570 10 69 1 64 76 428 29 3458 3	1134	0	0 
17 51 1284 6 906 1 910 6 341 562 1 4 121 1434 3	906	0	4 
17 51 1284 6 906 1 910 6 341 562 1 4 121 1434 3	341 562	0	8 9 
17 51 1284 6 906 1 910 6 341 562 1 4 121 1434 3	1434	0	13 
37 49 16 171 1382 5 521 208 1109 1536 10 7 473 1571 3	473 1571	1	12 13 
17 82 2 226 2197 946 1937 20 85 1956 660 6 67 50 3	946 1937	1	5 6 
12 30 78 348 5 1271 4 115 42 2000 4 3342 739 847 3	2000	0	9 
12 30 78 348 5 1271 4 115 42 2000 4 3342 739 847 3	3342 739	0	11 12 
10 2 232 4 55 12 77 59 6 17 51 2718 42 1833 3	232	0	2 
78 1 2 553 749 378 7 2716 362 197 68 16 115 17 3	553 749	2	3 4 
2 94 226 1000 6 22 943 203 69 93 53 85 226 385 3	943	2	6 
2 94 226 1000 6 22 943 203 69 93 53 85 226 385 3	226 1000	2	2 3 
531 17 750 1644 1000 4 99 1248 871 10 370 95 249 355 3	1000	2	4 
17 9 1155 2033 5 115 1 1111 39 99 52 411 969 470 3	470	2	13 
17 9 1155 2033 5 115 1 1111 39 99 52 411 969 470 3	115	2	5 
37 113 214 17 7 666 6 621 1 2 951 1203 9 1013 3	1203	2	11 
12 410 29 7 1388 1227 12 1045 142 132 14 21 668 383 3	383	1	13 
922 705 115 2 2472 301 10 3380 1426 4 1162 705 2296 2663 3	2663	1	13 
922 705 115 2 2472 301 10 3380 1426 4 1162 705 2296 2663 3	2472 301	1	4 5 
17 9 1160 1685 4 847 2567 5 2160 25 2 829 4 1978 3	2567 5 2160	0	6 7 8 
2 93 598 24 2 589 2439 107 1900 12 29 5 1069 2359 3	589	2	5 
57 24 72 2443 31 2521 5 1440 53 64 18 7 473 508 3	473	2	12 
197 1044 18 2 1437 74 878 798 9 450 16 40 141 10 7 2857 3	1044	0	1 
197 1044 18 2 1437 74 878 798 9 450 16 40 141 10 7 2857 3	1437 74 878 798	0	4 5 6 7 
1844 6 115 9 67 50 6 2 932 12 140 53 42 1162 3	115	0	2 
3187 9 121 10 1285 609 154 5 836 4 79 452 1675 708 3	3187	0	0 
531 17 750 1644 1000 4 99 1248 871 10 370 95 249 355 3	1000	2	4 
254 12 889 17 124 4 44 1750 2 2697 4 76 886 679 3	2697	1	9 
254 12 889 17 124 4 44 1750 2 2697 4 76 886 679 3	886	1	12 
79 1410 470 1 156 26 759 1717 351 1 24 78 109 1742 3	470	0	2 
79 1410 470 1 156 26 759 1717 351 1 24 78 109 1742 3	1717 351	0	7 8 
2 93 405 283 53 17 9 44 263 16 2 1421 1754 464 3	1754	2	12 
2543 19 14 183 1408 581 261 9 45 2380 8 2 1235 232 3	1235 232	2	12 13 
12 1631 1613 20 1521 4 14 79 3527 1608 4 17 2291 3091 3	1521	1	4 
12 1631 1613 20 1521 4 14 79 3527 1608 4 17 2291 3091 3	3527 1608	1	8 9 
12 1631 1613 20 1521 4 14 79 3527 1608 4 17 2291 3091 3	2291	0	12 
707 11 473 1333 5 1316 127 2 3355 9 1238 1 31 2454 3	473	2	2 
707 11 473 1333 5 1316 127 2 3355 9 1238 1 31 2454 3	3355	2	8 
12 140 2 312 6 2 578 495 1 26 114 26 2 3225 3	578 495	0	6 7 
12 140 2 312 6 2 578 495 1 26 114 26 2 3225 3	3225	0	13 
1844 6 115 9 67 50 6 2 932 12 140 53 42 1162 3	115	0	2 
337 850 12 30 1558 20 2 575 4 337 6 22 1388 1227 3	337 850	0	0 1 
337 850 12 30 1558 20 2 575 4 337 6 22 1388 1227 3	575	0	7 
337 850 12 30 1558 20 2 575 4 337 6 22 1388 1227 3	337	0	0 9 
2 2357 1306 3170 9 14 12 2045 2 266 1905 8 172 341 3	266 1905	2	9 10 
12 2409 17 21 1864 5 2794 1 12 83 107 499 20 17 3	1864	0	4 
65 12 94 203 17 12 387 2 383 6 17 30 7 1897 3	383	2	8 
12 29 82 72 598 20 17 1701 76 1339 2558 18 467 1015 3	1339	2	9 
727 16 40 27 854 32 1820 4 2 2611 40 33 131 614 3	2611	2	9 
33 5 1293 727 2 509 2060 835 40 1308 33 5 126 1657 3	2060 835	2	6 7 
17 9 7 241 3064 1 33 2 1597 12 691 8 79 1624 3	3064	0	4 
17 21 67 26 699 20 50 301 321 26 17 9 20 2699 321 3	301	1	7 
1494 7 2379 2217 206 17 871 96 344 67 113 2 3321 435 59 3	3321	2	12 
12 280 7 258 6 1887 346 180 1 4 2 3064 9 107 2606 3	3064	0	11 
2 999 30 699 1 4 12 73 33 2509 5 810 22 1227 254 3	999	0	1 
93 283 12 73 150 5 329 5 22 9 41 1278 2974 189 74 703 562 3	2974 189 74 703 562	2	12 13 14 15 16 
37 2 824 9 859 4 3267 9 121 4 12 140 1232 2597 282 3	3267	0	6 
37 2 824 9 859 4 3267 9 121 4 12 140 1232 2597 282 3	1232 2597 282	0	12 13 14 
1340 50 6 2 109 379 470 6 91 508 9 2 2357 538 1358 3	470	1	6 
1340 50 6 2 109 379 470 6 91 508 9 2 2357 538 1358 3	538 1358	1	13 14 
2 3046 2601 42 1550 59 6 2 273 65 17 493 5 2539 662 3	3046	2	1 
612 2 232 9 796 110 1913 2374 1 2 3272 24 758 2 2295 3	232	2	2 
57 9 72 141 5 321 7 301 94 4 2 3488 321 31 1944 3	301	0	7 
110 18 206 6 17 39 61 3514 190 311 9 8 2 823 656 3	3514 190 311	2	7 8 9 
294 1201 275 1 668 401 2 436 4 1503 17 124 8 5 101 3	1201 275	1	1 2 
131 20 1809 991 1 17 245 956 165 65 1267 87 680 4 1410 3	1809 991	2	2 3 
131 20 1809 991 1 17 245 956 165 65 1267 87 680 4 1410 3	1267	2	10 
93 7 230 235 113 12 752 2 508 124 1 2 789 3038 254 3	789	2	12 
1747 149 2 508 9 406 1645 1197 5 473 1218 552 1 26 114 3	1747	0	0 
1747 149 2 508 9 406 1645 1197 5 473 1218 552 1 26 114 3	473 1218 552	2	9 10 11 
57 9 72 228 1937 5 2 154 6 2 1767 70 9 7 3042 3	1937	2	4 
57 9 72 228 1937 5 2 154 6 2 1767 70 9 7 3042 3	1767	2	10 
12 128 410 2437 18 2 2578 185 4 3177 14 22 1227 51 985 3	185	0	7 
12 128 410 2437 18 2 2578 185 4 3177 14 22 1227 51 985 3	3177	0	9 
17 443 135 136 450 35 119 319 141 1 4 546 121 5 1613 3	1613	0	14 
22 2798 59 438 739 14 87 1410 18 2 508 65 17 30 1045 3	739	2	4 
12 1045 7 2711 1599 10 17 1 37 46 45 245 155 17 59 60	2711 1599	0	3 4 
17 490 2379 1201 275 138 1113 4 138 257 3094 5 1153 2 409 3	2379 1201 275	2	2 3 4 
17 490 2379 1201 275 138 1113 4 138 257 3094 5 1153 2 409 3	3094	2	10 
10 2 3536 66 3539 232 15 375 434 13 22 9 7 121 1227 3	232	0	5 
17 540 931 64 17 118 2 120 12 490 17 59 6 2 564 3	540	0	1 
2 93 283 9 14 2 943 714 45 142 48 95 75 74 85 41 848 3	943	2	6 
12 29 72 537 80 22 119 29 131 1772 467 337 358 253 780 3	337 358	2	11 12 
2 93 2983 9 2 943 93 142 3332 1866 2306 65 33 2782 8 3	943	2	5 
2 1157 16 678 17 58 17 21 39 96 1 107 357 532 1358 3	532 1358	0	13 14 
2 943 1609 58 114 1 17 21 863 107 3089 1 4 1184 699 3	943	0	1 
2 943 1609 58 114 1 17 21 863 107 3089 1 4 1184 699 3	863	0	8 
2 943 1609 58 114 1 17 21 863 107 3089 1 4 1184 699 3	1184	0	13 
22 9 7 2112 2197 1227 20 910 6 1327 266 4 191 943 160 3	1327 266	0	9 10 
22 9 7 2112 2197 1227 20 910 6 1327 266 4 191 943 160 3	943 160	0	13 14 
22 9 7 2112 2197 1227 20 910 6 1327 266 4 191 943 160 3	2197	0	4 
17 490 438 621 67 5 77 88 5 2371 14 12 1487 2 1660 3	1660	2	14 
2 2274 266 4 2091 378 2 2486 919 7 252 29 10 91 3148 36	266	0	2 
2 2274 266 4 2091 378 2 2486 919 7 252 29 10 91 3148 36	2091	0	4 
10 69 1 1702 87 817 5 77 1706 4 73 45 394 107 114 3	1702	2	3 
450 53 2 1162 9 33 93 2632 2405 1 37 107 357 5 115 3	115	0	14 
37 2 337 1 8 403 30 370 95 2 758 6 2 698 1227 3	337	2	2 
118 12 1293 450 53 17 1 28 383 5 640 5 1767 2821 2032 38	383	2	8 
118 12 1293 450 53 17 1 28 383 5 640 5 1767 2821 2032 38	640	2	10 
118 12 1293 450 53 17 1 28 383 5 640 5 1767 2821 2032 38	1767	2	12 
2 789 697 76 334 115 5 1 127 17 9 1347 95 2 1227 3	789	2	1 
1725 20 2 275 2853 18 2 79 255 6 2 1292 30 2274 2271 3	275	2	3 
2 1348 14 1393 2 1052 58 4 175 136 45 126 8 241 68 3	1348	2	1 
12 1494 22 2801 113 42 549 2379 1227 2633 154 113 2 1660 2563 3	1660	2	13 
2 2379 1227 12 83 214 9 1149 5 115 95 109 12 29 851 3	115	0	9 
2 3137 1911 136 45 818 5 391 418 4 2 886 1987 1393 18 3	3137 1911	0	1 2 
2 3137 1911 136 45 818 5 391 418 4 2 886 1987 1393 18 3	886	0	11 
37 20 7 125 1486 789 1 4 9 348 5 1390 5 41 2512 3	789	0	5 
37 20 7 125 1486 789 1 4 9 348 5 1390 5 41 2512 3	2512	1	14 
12 128 147 1930 20 2 337 4 575 10 2 232 6 2 508 3	337	0	6 
12 128 147 1930 20 2 337 4 575 10 2 232 6 2 508 3	575	0	8 
12 128 147 1930 20 2 337 4 575 10 2 232 6 2 508 3	232	0	11 
16 43 294 1388 4 44 150 16 5 271 48 351 5 1276 17 3	351	1	11 
106 621 435 23 4 2 508 1529 2767 4 40 33 321 91 878 3	878	1	14 
2 1086 1785 298 1 1767 4 1599 1533 8 116 235 28 2289 2147 3	1086 1785 298	1	1 2 3 
2 1086 1785 298 1 1767 4 1599 1533 8 116 235 28 2289 2147 3	1767	1	5 
2 1086 1785 298 1 1767 4 1599 1533 8 116 235 28 2289 2147 3	1599	1	7 
2 129 283 53 22 1227 9 2 232 458 20 76 6 2 2166 470 3	232	0	8 
2 129 283 53 22 1227 9 2 232 458 20 76 6 2 2166 470 3	470	0	15 
16 40 33 27 348 5 563 5 41 340 1660 190 9 59 6 363 3	1660 190	2	10 11 
1437 812 857 37 2 2639 786 3038 2 198 58 4 2 508 1704 175 3	1437	0	0 
1437 812 857 37 2 2639 786 3038 2 198 58 4 2 508 1704 175 3	2639 786	2	5 6 
1437 812 857 37 2 2639 786 3038 2 198 58 4 2 508 1704 175 3	198	2	9 
2137 18 2 724 87 2302 37 12 118 33 776 8 1167 1327 835 2137 3	2137	1	0 15 
2137 18 2 724 87 2302 37 12 118 33 776 8 1167 1327 835 2137 3	1167 1327 835 2137	1	12 13 14 15 
17 1320 7 1809 14 903 2798 59 42 341 562 8 7 676 6 385 3	341 562	2	9 10 
2 845 265 78 2343 16 107 2112 65 1771 70 508 9 154 10 16 637	845 265	0	1 2 
1920 9 7 2103 3528 301 1 4 17 9 1251 10 468 20 41 1477 3	1920	0	0 
1920 9 7 2103 3528 301 1 4 17 9 1251 10 468 20 41 1477 3	301	0	5 
473 1683 2952 1330 123 598 18 2 508 1 52 12 82 5 1065 17 3	473 1683 2952	2	0 1 2 
12 30 2064 65 12 1697 14 2 1767 136 45 361 58 18 22 550 3	1767	2	8 
12 1146 2 850 789 4 12 29 360 450 12 119 46 2 326 17 3	850 789	2	3 4 
310 1 12 81 29 2998 2105 59 50 6 2 1754 20 2 839 2896 3	1754	1	11 
310 1 12 81 29 2998 2105 59 50 6 2 1754 20 2 839 2896 3	839 2896	1	14 15 
12 233 45 202 372 6 80 1981 12 83 20 61 325 4 167 2759 3	325 4 167 2759	0	12 13 14 15 
92 1 1 1 1 1 42 1460 51 84 1659 58 10 53 85 355 3	1460	2	7 
44 889 17 124 20 7 779 1622 8 17 4 17 173 118 45 126 3	126	2	15 
2 1061 190 10 1913 9 52 1224 146 17 288 26 114 33 131 2159 3	1061 190 10 1913	2	1 2 3 4 
2 578 2982 155 7 182 334 166 5 1 37 29 997 2 2486 919 3	578 2982	2	1 2 
17 9 107 357 10 468 5 115 41 845 4 2266 2 3486 919 1996 3	115	0	7 
2 2666 24 1 22 508 9 33 10 508 2510 127 6 2 1608 282 3	1608 282	2	14 15 
17 21 52 405 14 12 128 781 12 93 203 616 7 943 31 227 3	943	2	13 
26 7 2727 473 532 1 12 30 1160 1692 5 104 2 326 5 1162 3	473	2	3 
2374 24 663 166 18 2 139 1 52 192 33 263 16 7 215 943 38	943	2	15 
12 30 45 7 220 886 6 2 3026 37 22 50 30 107 114 719 3	719	0	15 
76 598 43 27 1294 49 16 810 54 351 1 37 57 9 72 3328 3	351	2	9 
79 95 14 99 7 121 1636 824 4 114 1799 39 42 426 4 48 3	1636	0	6 
2 1599 2625 186 39 2 68 4 17 2448 675 12 989 150 17 172 3	1599	2	1 
12 490 165 7 617 127 2 824 51 7 258 6 2245 351 18 17 3	351	2	13 
10 2 187 232 1 16 77 7 258 48 8 2 2470 34 3188 2496 3	232	2	3 
12 83 1450 1019 4 40 72 732 271 7 473 390 824 10 455 115 3	473	2	10 
12 29 5 274 1531 17 344 17 2382 5 816 4 57 9 72 2885 3	2885	2	15 
26 7 3156 473 2769 1 12 3176 2 537 6 7 1162 344 22 291 3	473	0	3 
43 1083 5 42 224 4 417 42 662 20 1844 4 20 7 121 850 3	850	0	15 
369 1 12 82 1478 2 50 18 2 555 867 78 118 45 29 589 36	589	2	15 
199 1 109 2363 1227 941 24 18 2 1002 70 9 154 18 32 1227 3	941	1	5 
12 29 82 208 1162 1 37 17 203 1241 588 5 41 1096 1218 198 3	1218 198	2	14 15 
2 341 562 2633 26 114 1 4 12 82 5 271 7 54 266 2120 3	341 562	2	1 2 
2 341 562 2633 26 114 1 4 12 82 5 271 7 54 266 2120 3	266 2120	2	14 15 
113 85 355 6 2077 1 2470 734 889 2 154 266 983 5 42 3242 3	266 983	1	11 12 
113 85 355 6 2077 1 2470 734 889 2 154 266 983 5 42 3242 3	3242	1	15 
113 382 1633 350 1 3426 82 2 1731 232 18 2 303 3170 3220 3046 3	232	0	9 
12 140 99 1115 774 1 361 2832 4 767 943 160 15 10 92 13 3	774	0	4 
12 140 99 1115 774 1 361 2832 4 767 943 160 15 10 92 13 3	2832	0	7 
12 140 99 1115 774 1 361 2832 4 767 943 160 15 10 92 13 3	943 160	0	10 11 
2 508 9 670 8 472 3462 2659 5 2 814 6 839 3290 23 2379 3	839	2	12 
17 9 357 5 115 1 51 121 789 337 1 4 197 52 361 640 3	789 337	0	8 9 
17 9 357 5 115 1 51 121 789 337 1 4 197 52 361 640 3	115	0	4 
1608 282 9 1115 20 910 6 2554 156 26 3198 70 536 2997 6 68 3	1608 282	0	0 1 
1608 282 9 1115 20 910 6 2554 156 26 3198 70 536 2997 6 68 3	3198	0	10 
3311 1 2 93 283 44 1019 30 85 6 2 964 1702 25 2 206 3	964 1702	1	11 12 
12 92 1381 14 42 66 2321 73 29 84 215 1026 18 7 473 1227 3	473	0	14 
17 540 121 10 403 330 115 1 1006 371 1634 1 105 2970 1 672 3	1006 371 1634	0	8 9 10 
17 540 121 10 403 330 115 1 1006 371 1634 1 105 2970 1 672 3	330 115	0	5 6 
17 51 357 5 115 470 4 39 2 770 4 266 12 119 587 10 3	470	0	5 
17 51 357 5 115 470 4 39 2 770 4 266 12 119 587 10 3	770	0	9 
17 51 357 5 115 470 4 39 2 770 4 266 12 119 587 10 3	266	0	11 
12 29 93 82 2249 20 473 162 52 22 697 7 182 334 115 5 3	473	1	6 
113 1412 1113 5 3304 1201 275 1 12 30 1669 5 591 8 42 508 60	3304 1201 275	2	4 5 6 
12 1494 7 2379 1422 3293 15 20 3083 74 3287 1744 36 13 8 484 6 593 3	1744	0	11 
44 130 29 773 48 906 18 61 1472 49 44 916 1620 73 391 1654 3	906	2	5 
44 130 29 773 48 906 18 61 1472 49 44 916 1620 73 391 1654 3	1620	2	12 
2 2284 4 1751 1860 284 9 7 747 326 28 3102 4 2386 1550 2185 3	1860 284	0	4 5 
2 2284 4 1751 1860 284 9 7 747 326 28 3102 4 2386 1550 2185 3	1550 2185	2	14 15 
52 35 2809 17 10 2 187 18 4 113 85 385 17 118 45 126 3	126	2	15 
2 337 1 1118 287 4 1660 24 1645 164 1325 1129 28 2252 2 1227 3	337	0	1 
2 337 1 1118 287 4 1660 24 1645 164 1325 1129 28 2252 2 1227 3	1118 287	0	3 4 
